filename,Price,Promotion Time,Discount
1623471655565_pzejxc9h2be_jpg.rf.1e8cdff9eb2d5fc84f23ef6bc853b6b9.jpg,"1,500",11/03/2023-21/02/2023,60%
1606472348121_uzub6bmjzye_jpg.rf.1f657b28797b74d6ef8c9a76d2e89077.jpg,"1,500",11/03/2023-21/02/2023,60%
1638247283097_w40c0dnempm_jpg.rf.1d6766e9c1118f1744762ed1bbec1300.jpg,"1,500",11/03/2023-21/02/2023,60%
1607397758417_y4qn4phv3l_png.rf.200f90699b6d6ee4f35a0102c6290e79.jpg,"1,500",11/03/2023-21/02/2023,60%
1582687919631_sz7ialb4z6b_jpg.rf.1e7070f99125aacd063882f302c53a65.jpg,"1,500",11/03/2023-21/02/2023,60%
1602738921062_wz2v43kurok_jpg.rf.1f73d319238605be70db3b1a0c54d93d.jpg,"1,500",11/03/2023-21/02/2023,60%
1589783941410_2tyt376jcrh_jpg.rf.204ee3f44f9f8d45ee878948ffa49bf7.jpg,"1,500",11/03/2023-21/02/2023,60%
1638426054330_feejteoux69_jpg.rf.1fc5faaea9810c852e759077a48d79a1.jpg,"1,800",01/04/2023-11/04/2023,65%
1582642952915_opv5qjh80x_png.rf.205cc7355558a94a2787512f29452fc7.jpg,1300,15/10/2023-20/10/2023,30%
1606472342258_n5vojqp6h8i_jpg.rf.202e1d639482e76bfb8e5601b6c1f273.jpg,"1,800",01/04/2023-11/04/2023,65%
1590397873501_zfo04vvs3v_jpg.rf.20a4409d0ba802ebafbbf3c8b1d9d78b.jpg,"1,800",01/04/2023-11/04/2023,65%
1621580554157_t3n4lxtfyp_jpg.rf.20202ce15abafb14a8ffe91b0964dd17.jpg,"1,800",01/04/2023-11/04/2023,65%
1607057230472_u5dzqfpvxfa_jpg.rf.217c866eb65b891d91d08a9ea9fb9017.jpg,"1,800",01/04/2023-11/04/2023,65%
1610078657472_m8qzfduik8_jpg.rf.211ff49c8c788a8dd773862b05b707d0.jpg,"1,800",01/04/2023-11/04/2023,65%
1638426054323_cltp1y2i6mm_jpg.rf.218c6923c8dfe428d584ea01e3f52b78.jpg,"1,800",01/04/2023-11/04/2023,65%
1590488087246_o2663qf95i_jpg.rf.219d18225614a99138ac084fec7033d0.jpg,"1,800",01/04/2023-11/04/2023,65%
1608772484573_rwdp09pix9_jpg.rf.221f79b93486c2ed9203d421e1ac3d38.jpg,"1,800",01/04/2023-11/04/2023,65%
1600312857921_5vukzzqgs0g_jpg.rf.21ef0108554428f24f208770679e917b.jpg,"1,800",01/04/2023-11/04/2023,65%
1590167053576_9apje91697j_jpg.rf.22488220a67625b5b31bfba0b292385f.jpg,"1,800",01/04/2023-11/04/2023,65%
1601961333099_couwhzjsaer_jpg.rf.241711bc1cdf9ec15f84e4a67a0eea44.jpg,"1,800",01/04/2023-11/04/2023,65%
1592718301600_pept7meewr_jpg.rf.2482d5976c4726c80dea69bbf7ab836b.jpg,"1,800",01/04/2023-11/04/2023,65%
1602147818814_hvn3hucv3il_jpg.rf.246929697f20dc8950922487afa0bb5f.jpg,"1,800",01/04/2023-11/04/2023,65%
1590137161101_hbf44w90h8t_jpg.rf.2524224151a79b559f97a06996fb6de9.jpg,"1,800",01/04/2023-11/04/2023,65%
1625284615471_cj67bc6upk_jpg.rf.1db31e505913d2f7d4ea4414fa111bac.jpg,"1,800",01/04/2023-11/04/2023,65%
1603948297736_a24d9jr044o_jpg.rf.254f8366547ec0de241a0bc99ac991d2.jpg,"1,800",01/04/2023-11/04/2023,65%
1638426054318_jxhxuaj44o9_jpg.rf.256a3712ed163bc7c94f7d84bf451a61.jpg,"1,800",01/04/2023-11/04/2023,65%
1623301370931_z7vay9hbbt_jpg.rf.24a364589906a727c1dcbb649fa5997e.jpg,"1,800",01/04/2023-11/04/2023,65%
1583333677566_a64drseziae_jpg.rf.077ea14d2b94536376084a543acf8e17.jpg,"1,800",01/04/2023-11/04/2023,65%
1593621097010_0644oxpnc944_jpg.rf.25774253b69918df6fbd97dd8b4ad84a.jpg,"1,800",01/04/2023-11/04/2023,65%
1638426054327_ti2oamve2is_jpg.rf.2558827b6e6908f9790bdc3b1c15a725.jpg,"1,800",01/04/2023-11/04/2023,65%
1608026703510_l9x7l84ro1n_jpg.rf.25fe4ff57dac990a60f6d3e1c1d015f1.jpg,"1,800",01/04/2023-11/04/2023,65%
1582688295691_ocabirtv3xp_jpg.rf.259e4b0fe8a1727018253f737a58a1f6.jpg,"3,200",02/04/2023-22/04/2023,50%
1606471948988_ae9429m0fw_jpg.rf.219ddf6b1ad75a4f28a5585385faf16d.jpg,"3,200",02/04/2023-22/04/2023,50%
1591256873315_l1m4kif6bg9_jpg.rf.22bf4768158d80bf8a3df4ec1505780e.jpg,"3,200",02/04/2023-22/04/2023,50%
1607917014098_ej82uft16sk_jpg.rf.26d5d1ffdb9b3a882d7a8f931a95f414.jpg,"3,200",02/04/2023-22/04/2023,50%
1582901747602_yy3zl4vz15h_jpg.rf.2594173c8805493aad530af49bd23fb1.jpg,"3,200",02/04/2023-22/04/2023,50%
1599205902822_v27drwkzb7_jpg.rf.25f854b9114b454108edb8cea66145fc.jpg,"3,200",02/04/2023-22/04/2023,50%
1608026727206_qbs9xhmid3_jpg.rf.1f3161587c1dda3736b77399e4f1a1d9.jpg,"3,200",02/04/2023-22/04/2023,50%
1607050156770_s4o13jc1xn_jpg.rf.26f036a00e921824d2817b8ed2d92a06.jpg,"3,200",02/04/2023-22/04/2023,50%
1593098975088_0iqu6yn0z70e_jpg.rf.252cc52314292e34c91c2de7daec589f.jpg,"3,200",02/04/2023-22/04/2023,50%
1598071861319_vvkqtqi7syd_jpg.rf.2726f3caaaa479f9d4342d8a04bcb0d9.jpg,"3,200",02/04/2023-22/04/2023,50%
1608266893492_yfzxf3pixc9_jpg.rf.26f7a3ead67cd3640cc225b61bd81b5a.jpg,"3,200",02/04/2023-22/04/2023,50%
1592018403991_12bbu3ulp72f_jpg.rf.25c67e9d2978702d4dedb4dab0b1ec63.jpg,"3,200",02/04/2023-22/04/2023,50%
1607936648361_ws1bankk1bn_jpg.rf.2761b9b3078d46d7900dd82a50e15f8f.jpg,"3,200",02/04/2023-22/04/2023,50%
1621846823338_8uzkujqruyd_jpg.rf.273d44c164fbae844eb2848b6bdb3517.jpg,"3,200",02/04/2023-22/04/2023,50%
1583206775767_pqs15rigd8q_jpg.rf.2770ecdeb840ed954d5bee858f328467.jpg,"3,200",02/04/2023-22/04/2023,50%
1580139749663_g8eknrwzkz_jpg.rf.2781f9b6fe9bd687c921743fd639d885.jpg,2500,10/10/2023-11/10/2023,30%
1625109512575_rhzf3l3htoq_jpg.rf.27b300550902155c63080dd441fbe9e8.jpg,"3,200",02/04/2023-22/04/2023,50%
1582693447116_5p3nbv0mdyc_jpg.rf.27c799350975faca98efeaff135cbfa6.jpg,"3,200",02/04/2023-22/04/2023,50%
1603948099365_hkkkeb566h_jpg.rf.27278bf69988fbf21e8883c77b21bd50.jpg,"3,200",02/04/2023-22/04/2023,50%
1602953420726_7jt2bkz2is6_jpg.rf.27d4630733673482898b61b018282421.jpg,"3,200",02/04/2023-22/04/2023,50%
1591354579782_rr3i91cv9pl_jpg.rf.2851dbdfa43d0e5a3584e5b9e3203553.jpg,"3,200",02/04/2023-22/04/2023,50%
1607916972083_7prxrwli0r8_jpg.rf.286c90639b61970802adbbdfb379a08c.jpg,"3,200",02/04/2023-22/04/2023,50%
1604390410819_or7d9tkvaq_jpg.rf.2830d3adf4a2c96a1dc03f151f1d81a9.jpg,"3,200",02/04/2023-22/04/2023,50%
1638426054349_jnp38sa0aeb_jpg.rf.296075ec58bcfeca82a47fd41fb156f5.jpg,"3,200",02/04/2023-22/04/2023,50%
1605074845903_plqtc2ktmtk_jpg.rf.2962b679401e58ec48bd08155fc87d2e.jpg,"3,200",02/04/2023-22/04/2023,50%
1590027777805_i0vmoolln8_jpg.rf.2965fd02a05f261f4676f4ea4af6b19e.jpg,"3,200",02/04/2023-22/04/2023,50%
1604049328262_0dgnp5ocgvv_jpg.rf.297dae998f422b4b2451e327c66bb761.jpg,"2,100",03/04/2023-23/04/2023,45%
1590397873511_lzv5kjl1nfh_jpg.rf.2992cad8666f546dce9bd24a3fca9788.jpg,"2,100",03/04/2023-23/04/2023,45%
1621483680606_4czob60vzx_jpg.rf.29cf5aee27d89a1c7bcfa48bcfa82da7.jpg,"2,100",03/04/2023-23/04/2023,45%
1591256888117_o5fz1pdaz2a_jpg.rf.29d4fb97c3b543f9926e2fc8c48b32aa.jpg,"2,100",03/04/2023-23/04/2023,45%
1590143099857_vy12550zdh_png.rf.2a36a109eab5c1686da3ac26d1338acc.jpg,"2,100",03/04/2023-23/04/2023,45%
1601959383460_afszg7ymbmv_jpg.rf.2a78a34cfd287a7025e1d153e88d4179.jpg,"2,100",03/04/2023-23/04/2023,45%
1589685936215_vm6tux0zf1_jpg.rf.2a823fb51c2b623af2bd05699a8322e6.jpg,"2,100",03/04/2023-23/04/2023,45%
1598325427720_fg1269ceak_jpg.rf.2a82e679e0fc0f9594d1b3dbc9c637b2.jpg,"2,100",03/04/2023-23/04/2023,45%
1592648360879_3cprqzi4r0c_jpg.rf.2a83b82b4f892635c3d2d3e5f4ffd0a5.jpg,"2,100",03/04/2023-23/04/2023,45%
1608111575874_oztek2seyvn_jpg.rf.2ab8f83692d3d45859a747f720ef1a38.jpg,"2,100",03/04/2023-23/04/2023,45%
1608866113354_5uag3hcg886_jpg.rf.2abac390e866349ec33cd18ebefe2e1a.jpg,"2,100",03/04/2023-23/04/2023,45%
1583333677564_lou713sgoai_jpg.rf.2b1a3be5b79b48bed0de92d1c6586802.jpg,"2,100",03/04/2023-23/04/2023,45%
1608961294003_4vegivzz6yr_jpg.rf.2b34d1c2b5a0455e44eb86f01c324d95.jpg,"2,100",03/04/2023-23/04/2023,45%
1593623003555_ti1w0qnx3ub_jpg.rf.2b552a3aeb58b44f09d53182a09c1b09.jpg,"2,100",03/04/2023-23/04/2023,45%
1598071852574_trpvkpxaykd_jpg.rf.2c782048a6667d2f5798fc1f562b7557.jpg,"2,100",03/04/2023-23/04/2023,45%
1621924122579_dqkq0qsf37f_jpg.rf.2c0862d032eeb6db835f5348966d3b5c.jpg,"2,100",03/04/2023-23/04/2023,45%
1584664774346_4zssk1uj5kr_jpg.rf.2c110bf5962d46d7777ceccd465c0b55.jpg,"2,100",03/04/2023-23/04/2023,45%
1584664725865_9rk89bbwe6n_jpg.rf.2b8b9fc9a9c16fc7681c8d69a9c586a4.jpg,"2,100",03/04/2023-23/04/2023,45%
1626934437690_jaom9hdvyr_jpg.rf.2b768b51120f69b4965d792f14936d98.jpg,"2,100",03/04/2023-23/04/2023,45%
1601657768686_j13cwiq1ds_jpg.rf.2cd9f860df72505d72d6545fde5058f7.jpg,"2,100",03/04/2023-23/04/2023,45%
1602222412559_fh92ja95jys_jpg.rf.2c5406368d42e74f50e18531fffccbeb.jpg,"2,100",03/04/2023-23/04/2023,45%
1608188272823_ox3yy4jr5bk_jpg.rf.2bdc6ec2fe18060e4334319de2a4fdca.jpg,"2,100",03/04/2023-23/04/2023,45%
1604806983258_n6expdggp9s_jpg.rf.2d204ce898508cb44a076f684b32e604.jpg,"2,100",03/04/2023-23/04/2023,45%
1607936838605_c8tdzvfqyoq_jpg.rf.2d2561e3a1cf1ea53cddc32b67920820.jpg,"2,100",03/04/2023-23/04/2023,45%
1607230331468_6jgy0m5glp6_png.rf.2dc52a12c9d97b0cb28c9c8df84cfa89.jpg,"2,100",03/04/2023-23/04/2023,45%
1626332930155_nm6f03twach_jpg.rf.2d9f35c491b82f27f85a8ee811574a8a.jpg,"2,100",03/04/2023-23/04/2023,45%
1592718372377_wphu3vrdbb_jpg.rf.2d5abe2f583fa06658084e7bb5060658.jpg,"2,100",03/04/2023-23/04/2023,45%
1594093090503_gneyp3lbeyj_jpg.rf.2e1187c4625fbd2bb78d9374c4b81ee4.jpg,"2,100",03/04/2023-23/04/2023,45%
1606372570091_150n5m0rfz5_jpg.rf.2e3accd8759495ff4371656130f20149.jpg,"2,100",03/04/2023-23/04/2023,45%
1582647235838_7ylhpsyu4md_jpg.rf.2eb68f72e9f6496cc53350e5b3c767b3.jpg,"2,100",03/04/2023-23/04/2023,45%
1625206302081_yu0jaegohtj_jpg.rf.2e465f6d597352e419d61b2832e69cb5.jpg,"2,500",04/04/2023-24/04/2023,40%
1600927483612_78hm6bmbz2x_jpg.rf.2ef572518eb448d092cb61350134c65f.jpg,"2,500",04/04/2023-24/04/2023,40%
1637922156127_vu297jw8oy_jpg.rf.2f01200cec621fcad08ab523d1bfbf1d.jpg,"2,500",04/04/2023-24/04/2023,40%
1622878765778_fscf40utxle_jpg.rf.2f68cfc79fffe36df467e750636fdf8d.jpg,"2,500",04/04/2023-24/04/2023,40%
1590397873500_d0odlc97vd6_jpg.rf.2fb822bcaa1155fdf7e775bd751a6a67.jpg,"2,500",04/04/2023-24/04/2023,40%
1605365314536_9lln0byt5kq_jpg.rf.309d63db761da817739283361941aad4.jpg,"2,500",04/04/2023-24/04/2023,40%
1638426054324_kp703pexxmh_jpg.rf.31bd90c49b4cfa55f9281d51fd945772.jpg,"2,500",04/04/2023-24/04/2023,40%
1625198698859_m5auc409kb_jpg.rf.316bd588ee5918a5c00c20b13a8259df.jpg,"2,500",04/04/2023-24/04/2023,40%
1608866140262_qrchcwnjysb_jpg.rf.31b1a258f938094a9e265ce6b7afdc98.jpg,"2,500",04/04/2023-24/04/2023,40%
1603948281983_0mnshvrda5nq_jpg.rf.31eea969cfe05ed034b54ee8967849d1.jpg,"2,500",04/04/2023-24/04/2023,40%
1608111290782_f8scb72y2xp_jpg.rf.32c2f07891df6b2bf18d39ba1bc2026a.jpg,"2,500",04/04/2023-24/04/2023,40%
1603253547973_0yo88ba6hr6_jpg.rf.31f6ea54fb48c9afd1bfa5b9222c5723.jpg,"2,500",04/04/2023-24/04/2023,40%
1607316779419_pxbnmfzu0wa_jpg.rf.3308fce3a3ddefac96a56512ab717783.jpg,"2,500",04/04/2023-24/04/2023,40%
1592648695912_2k33v0d1az6_jpg.rf.33481bb2052d9a2b1e12737ed0da5a59.jpg,"2,500",04/04/2023-24/04/2023,40%
1625109512580_57hewdt9cjn_jpg.rf.3411e9643320b78b8577bb7521791fcf.jpg,"2,500",04/04/2023-24/04/2023,40%
1593053161250_az4kkt2t9r7_jpg.rf.33f9ff7e9237e0546a013e99f1a4614f.jpg,"2,500",04/04/2023-24/04/2023,40%
1605075771360_oznxuxhmyf_jpg.rf.34198684bb5ffcf2e175156702cc1fb8.jpg,"2,500",04/04/2023-24/04/2023,40%
1603947060764_kcmblbgx9i_jpg.rf.34bc2dc247f10708d98ae91c10755433.jpg,"2,500",04/04/2023-24/04/2023,40%
1607229673390_1du3gpvrcu5_jpg.rf.354c2c8cc8059bd21d5cb95af78f2ad1.jpg,"2,500",04/04/2023-24/04/2023,40%
1591852455112_auuu1852u1g_jpg.rf.3470d6d1d152f7d5082bd213ebe8e6ed.jpg,"2,500",04/04/2023-24/04/2023,40%
1593622954476_ko7hg048gr8_jpg.rf.35c6757f7cd5464c54053334d021abfd.jpg,"2,500",04/04/2023-24/04/2023,40%
1608026446352_g67wds5wj4_jpg.rf.33077b132aa6e17b78b02a9f52d86301.jpg,"2,500",04/04/2023-24/04/2023,40%
1591945964196_szwqttun11_jpg.rf.367125602c3d3b40a8397aed78315b02.jpg,"2,500",04/04/2023-24/04/2023,40%
1601960178787_djx3vwosw7t_jpg.rf.3619874ef2fa88a00ae87676f1c3c92d.jpg,"3,000",05/04/2023-25/04/2023,50%
1623376444599_89m55manw54_jpg.rf.36852671c5de7033da57267cb03050b2.jpg,"3,000",05/04/2023-25/04/2023,50%
1602132674812_4r9jojrry8s_jpg.rf.376a5375b28538bd90ba2d073bb716ad.jpg,"3,000",05/04/2023-25/04/2023,50%
1625198884112_z874tjgwie_jpg.rf.37a52a8df2f203e31bf9fdde268c494f.jpg,"3,000",05/04/2023-25/04/2023,50%
1591420473238_nklr1s46ymi_jpg.rf.366ccfc338a98d4c31c1b7530d19eb43.jpg,"3,000",05/04/2023-25/04/2023,50%
1602738923937_9p9foa0slpo_jpg.rf.375db974c8a32a9721eea276909e774f.jpg,"3,000",05/04/2023-25/04/2023,50%
1600928703591_ayo0a367kf_jpg.rf.38755d2c788b77bdf73e6c1fc258a772.jpg,"3,000",05/04/2023-25/04/2023,50%
1602741306199_62dfs2x8722_jpg.rf.38679a2e8fdc8b2cb5ec37b4ffa0c20a.jpg,"3,000",05/04/2023-25/04/2023,50%
1602953433932_usc6x41gebj_jpg.rf.392a02962c3ebd592f44cf9c8f492e62.jpg,"3,000",05/04/2023-25/04/2023,50%
1591256898005_fuwb6wjwhud_jpg.rf.392ebf6d650f16d6acd6168ba7aea4e8.jpg,"3,000",05/04/2023-25/04/2023,50%
1593581002069_eqzmkbd6xpm_jpg.rf.38d71716e51b6f1908bc46d541a5939d.jpg,"3,000",05/04/2023-25/04/2023,50%
1609126950917_2n56zjl91q_jpg.rf.37c8bd91cc5daee19dbc85f3c9c4271a.jpg,"3,000",05/04/2023-25/04/2023,50%
1592066657036_mwip5554po_jpg.rf.3a12754d40a46f6b60c87d11df8dbc1b.jpg,"3,000",05/04/2023-25/04/2023,50%
1590383687684_ra26us28w0n_jpg.rf.3a976ecc1ff4070c7cde08f7a411f791.jpg,"3,000",05/04/2023-25/04/2023,50%
1601959118562_wdfuof3mgbf_jpg.rf.3abaf6458cde7becacc658ad9d610e90.jpg,"3,000",05/04/2023-25/04/2023,50%
1625284615478_0loyzuhi0voa_jpg.rf.3b276423eddf8660d1ef8953b2571666.jpg,"3,000",05/04/2023-25/04/2023,50%
1608866124441_vcg7954ip4_jpg.rf.39c8539e6ca598aa3428b574fb810a45.jpg,"3,000",05/04/2023-25/04/2023,50%
1590383687686_zmjeg11t7is_jpg.rf.39e783f744c5192e13e124b63cd66b7c.jpg,"3,000",05/04/2023-25/04/2023,50%
1592718307820_ezmg4l27vr_jpg.rf.3b87a3491c79a1977120961a6f8cb2e0.jpg,"3,000",05/04/2023-25/04/2023,50%
1607936429820_znqwxfw6zkf_jpg.rf.3bd8c8763036c08e4a9730d5ad91f376.jpg,"3,000",05/04/2023-25/04/2023,50%
1590053867128_kqz5uvbz3c_jpg.rf.3b6d9e5a8b865ae77582b4a9a6772dbd.jpg,"3,000",05/04/2023-25/04/2023,50%
1604639724237_yhjtn25svkg_jpg.rf.3c03de7545d07b6bad75f4ad8177d100.jpg,"3,000",05/04/2023-25/04/2023,50%
1591932419702_5bgwcz19n7t_jpg.rf.3c7ec006bcf8cf80ff3793ba9403d015.jpg,"3,000",05/04/2023-25/04/2023,50%
1625284202030_m0aa8d5ymvk_jpg.rf.3d0b7dfd40f3e5b089e3773bd9301de6.jpg,"3,000",05/04/2023-25/04/2023,50%
1599637364712_jgvnrzll0bc_jpg.rf.3bfb0cf90525108bfdf725f124e2b932.jpg,"3,000",05/04/2023-25/04/2023,50%
1607397988397_3oww9nt0gpr_jpg.rf.3a320e8f189f6748b486a0df789e0dae.jpg,"3,150",06/04/2023-26/04/2023,45%
1601345141889_4bpr6ubq89h_jpg.rf.3d34ebeaabf3ea071e25b849fdd88329.jpg,"3,150",06/04/2023-26/04/2023,45%
1604639733694_sz4v8qtl17a_jpg.rf.3d873d3c6f35186e54130fe0d48f2c2d.jpg,"3,150",06/04/2023-26/04/2023,45%
1592018395182_l65jdep01tg_jpg.rf.3cc439eb7d7f5e0dd8cbd8040ab6926c.jpg,"3,150",06/04/2023-26/04/2023,45%
1604390652461_yh6xx6p0wjq_jpg.rf.3d17f2d4c400ce156a8986c26dabc864.jpg,"3,150",06/04/2023-26/04/2023,45%
1599107335621_pky6j4t0b9o_jpg.rf.3dbf72557e6d6284d55387322f83b48b.jpg,"3,150",06/04/2023-26/04/2023,45%
1590595662649_a4e62is8yds_jpg.rf.3daf16a8d1bdceab9924c41c11c09f57.jpg,"3,150",06/04/2023-26/04/2023,45%
1593418969677_fk8amzz1vw5_jpg.rf.3e017db4ba5d451a4c9c770430140b01.jpg,"3,150",06/04/2023-26/04/2023,45%
1583557673003_mzos6slz0q_jpg.rf.3dd46bd3187fda5bd789bd3e984ba21d.jpg,"3,150",06/04/2023-26/04/2023,45%
1582901747603_v3hwiu6ec0g_jpg.rf.3e0e89c71d299e68b11c65a30829c36c.jpg,"3,150",06/04/2023-26/04/2023,45%
1590397873497_xmbl336imu_jpg.rf.3ee4497960c150b631c85ce4d0b2798c.jpg,"3,150",06/04/2023-26/04/2023,45%
1580139749668_0ihxgo7sybj_jpg.rf.3e2d2046cdd7c7814a0e47ca63829e09.jpg,"3,150",06/04/2023-26/04/2023,45%
1610163167700_46vypq2rkdy_jpg.rf.3e06502c8ed87fd9c00e6a89d9365988.jpg,"3,150",06/04/2023-26/04/2023,45%
1601971609510_6ie6czuytvv_jpg.rf.3fbf2d941d889b04aee432df67dd51df.jpg,"3,150",06/04/2023-26/04/2023,45%
1583335927308_9le7mibqza9_jpg.rf.3f6040c9dd8893112672622c7b35aeaf.jpg,"3,150",06/04/2023-26/04/2023,45%
1607674798995_heya9zpq84m_jpg.rf.3f8af607360fc8e76ae9eea3eb0e0161.jpg,"3,150",06/04/2023-26/04/2023,45%
1604036688188_oesq866qnvl_jpg.rf.400c1830a126693c2edc2a9961e0a149.jpg,"3,150",06/04/2023-26/04/2023,45%
1580139749669_p63qtxijkl_jpg.rf.400f18a64225c5df74bb0772c1744de5.jpg,"3,150",06/04/2023-26/04/2023,45%
1605501713011_cqzcqq09uh_jpg.rf.40927ae5f27f68754e94bf9d7c64b701.jpg,"3,150",06/04/2023-26/04/2023,45%
1583557739863_dvvntmadp7b_jpg.rf.40379f9fe8e66a6288fa0d3251afe940.jpg,"3,150",06/04/2023-26/04/2023,45%
1592624856025_yzrw9nx74wr_jpg.rf.40b62d3bf6243bea84f25170c0965f12.jpg,"3,150",06/04/2023-26/04/2023,45%
1605582576730_st21j7am8m_jpg.rf.406c08e124310fb47b265494c12b86b6.jpg,"3,150",06/04/2023-26/04/2023,45%
1606363861014_a8ayvbdno_jpg.rf.41dc31c008cdde08308d10764909ff87.jpg,"3,150",06/04/2023-26/04/2023,45%
1583208368008_edd1mcw6ur_jpg.rf.4187c4cf81af90b4b00fbecdb1605c79.jpg,"3,150",06/04/2023-26/04/2023,45%
1607674806944_zln3ui79pp9_jpg.rf.4090d2f696dfa254070cef9785ac019f.jpg,"3,150",06/04/2023-26/04/2023,45%
1604639044799_cljbjohxpkh_jpg.rf.41b209a69c5a0a5a747266ab7620a3ab.jpg,"3,150",06/04/2023-26/04/2023,45%
1584427414242_wxdpwf3ykq_jpg.rf.42cecdb6b78a989d676b8736f9c28247.jpg,"2,500",07/04/2023-27/04/2023,50%
1604309928283_xvfpoqcdm1_jpg.rf.42bab67f37d17360d15fb3487094e24e.jpg,"2,500",07/04/2023-27/04/2023,50%
1608961286592_q0d3wlxa1s8_jpg.rf.42d2d33ff11dfd5fde8e728dc7faa979.jpg,"2,500",07/04/2023-27/04/2023,50%
1608992192710_awkzbnm4h18_jpg.rf.4193eec292f0f24043a1798c198251e9.jpg,"2,500",07/04/2023-27/04/2023,50%
1625284202026_j9bq0h7dti_jpg.rf.438f5568ba983575040cbf9e19cd9f71.jpg,"2,500",07/04/2023-27/04/2023,50%
1610599565661_qvntpkntk1j_jpg.rf.4358097fbed26af2089ebec4a0465c53.jpg,"2,500",07/04/2023-27/04/2023,50%
1621924122577_xwhxyuhkrmg_jpg.rf.432245fc51bf6c6995d6bfb8d631951b.jpg,"2,500",07/04/2023-27/04/2023,50%
1638426054338_p5rqk23qg68_jpg.rf.4213ada295dcb685f8dfbf7f0b80cdc7.jpg,"2,500",07/04/2023-27/04/2023,50%
1604638234377_u49oy33bjgk_jpg.rf.43017476ffadffd423513ee0021c3829.jpg,"2,500",07/04/2023-27/04/2023,50%
1602039658479_5p156gfbap5_jpg.rf.44066dc55e76c56e90eacb0c74cdb1f1.jpg,"2,500",07/04/2023-27/04/2023,50%
1605152866576_h9ykflxeybk_jpg.rf.435821ab866e4b572c620fa4dfe8b24c.jpg,"2,500",07/04/2023-27/04/2023,50%
1604391021528_9ixqklxw3s_jpg.rf.44452bbb12a74a36f9310b08afd63c1c.jpg,"2,500",07/04/2023-27/04/2023,50%
1625284202027_c15915q1trq_jpg.rf.432790d4bd21c3aceb1f0fecf6190a68.jpg,"2,500",07/04/2023-27/04/2023,50%
1623472015717_j96ywkn2fx_jpg.rf.446ca6fc0972fe932ce7c235087bef96.jpg,"2,500",07/04/2023-27/04/2023,50%
1608778460363_myr91ua06e_jpg.rf.4477c5354bac540b597878ec444821d0.jpg,"2,500",07/04/2023-27/04/2023,50%
1600312752463_1c9e50pmcqpi_jpg.rf.44bbf636e6657f0f40d96b0bc81c4a6d.jpg,"2,500",07/04/2023-27/04/2023,50%
1592648656259_c45nprku9y_jpg.rf.41a166af976f20318af213f5691b4765.jpg,"2,500",07/04/2023-27/04/2023,50%
1607050140230_fjft41sgjf_jpg.rf.44c95cecc3efb026a64bb8a4a13b2427.jpg,"2,500",07/04/2023-27/04/2023,50%
1625198884114_3t3ibrhmhjk_jpg.rf.457c289975e24a663194446e4a411996.jpg,"2,500",07/04/2023-27/04/2023,50%
1607495415238_nukinapiyb_jpg.rf.45b364d9390dcb9e609248b83b1b9d84.jpg,"2,500",07/04/2023-27/04/2023,50%
1607681620174_ot2upg4ln8h_jpg.rf.45d1f037bc86aa7ee3ad048ea8879aeb.jpg,"2,500",07/04/2023-27/04/2023,50%
1592649205501_schi5jy96v_jpg.rf.450b1429174dc05e4710e81140ea7c62.jpg,"2,500",07/04/2023-27/04/2023,50%
1590397873503_huyrcussnh_jpg.rf.45d583e0230220b48bfe515041d74c9d.jpg,"2,500",07/04/2023-27/04/2023,50%
1607681721526_uc7oj6ljcu_jpg.rf.45e156552f97edef33022f2418c93ac3.jpg,"3,500",08/04/2023-28/04/2023,60%
1591345554600_gkqoe3psqhf_jpg.rf.45f27f4461e69f1b9814ffc0e927c150.jpg,"3,500",08/04/2023-28/04/2023,60%
1608961237306_g4cm1e5loem_jpg.rf.4640b0eeffb0ff805f060a7695fc469f.jpg,"3,500",08/04/2023-28/04/2023,60%
1591418202366_294lv7bc4ym_jpg.rf.467992e41ad381e500986115464a9740.jpg,"3,500",08/04/2023-28/04/2023,60%
1605152835020_p5qw0g4amui_jpg.rf.4617650f3784ec1433bba0eaaae8422f.jpg,"3,500",08/04/2023-28/04/2023,60%
1607413821493_2s660hcoslu_jpg.rf.47b7db440fc3db0c3db4c8f1218376c9.jpg,"3,500",08/04/2023-28/04/2023,60%
1590488087244_rhx3kv5m7f8_jpg.rf.4743c66ae98cc85f3b667c32601f3e3e.jpg,"3,500",08/04/2023-28/04/2023,60%
1609823726959_yqjp0qubbz_jpg.rf.46a12484bbaf13f8296cf497a35e8f7a.jpg,"3,500",08/04/2023-28/04/2023,60%
1607917010242_3lft51iww05_jpg.rf.47e514ccc77736bd8fadfe12d4b5d5e2.jpg,"3,500",08/04/2023-28/04/2023,60%
1604390393773_ewcq6aj6oee_jpg.rf.476be1a99a5e0ed5f363b4b0384ae499.jpg,"3,500",08/04/2023-28/04/2023,60%
1621846823346_5vw0shaewg3_jpg.rf.46ffc95b0ef5b434ef4faa21181340fb.jpg,"3,500",08/04/2023-28/04/2023,60%
1610078575607_4ox3ptsnbtj_jpg.rf.46856c07addd74fe7b9d817d67538676.jpg,"3,500",08/04/2023-28/04/2023,60%
1590383687688_nh32qpy2hmr_jpg.rf.478c0048d89e32b54219ba876fd61cb7.jpg,"3,500",08/04/2023-28/04/2023,60%
